net1,sta1,lat1,lon1,net2,sta2,lat2,lon2,distance_km,shared_days
XI,SM37,44.381001,-93.380997,XI,SC04,49.624001,-89.675003,646.9946343526883,795
XI,SM37,44.381001,-93.380997,XI,SN44,46.716999,-93.125999,260.50891558365015,844
XI,SM37,44.381001,-93.380997,XI,SC09,49.740002,-86.754997,778.4829413470238,842
XI,SM37,44.381001,-93.380997,US,ECSD,43.7337,-96.6141,268.1740684945988,852
XI,SM37,44.381001,-93.380997,US,GLMI,44.8245,-84.6175,695.2171291635067,757
XI,SM37,44.381001,-93.380997,XI,SC10,49.752998,-83.817001,937.6364157610345,847
XI,SM37,44.381001,-93.380997,XI,SC14,47.723,-84.814003,757.7750476354997,816
XI,SM37,44.381001,-93.380997,WU,TOBO,45.225804,-81.523445,939.3595105606939,455
XI,SM37,44.381001,-93.380997,PO,ACTO,43.6087,-80.062401,1067.6760572642004,842
CW,SOR,22.7932,-83.008598,GI,PETF,16.916298,-89.866737,969.9500130160251,2052
CW,SOR,22.7932,-83.008598,CW,CAMR,23.061737,-81.370857,170.3581312827444,2396
CW,SOR,22.7932,-83.008598,CM,PRV,13.376167,-81.3635,1061.4255064568604,3187
CW,SOR,22.7932,-83.008598,GI,AVPA,15.3972,-89.6417,1077.5673184068673,163
CW,SOR,22.7932,-83.008598,NU,SIUN,13.71616,-84.773499,1026.3376795451838,2180
CW,SOR,22.7932,-83.008598,YG,INC37,15.691732,-88.351567,968.2978689095828,470
CW,SOR,22.7932,-83.008598,NU,BILN,14.0488,-83.374641,973.098809839129,2070
CW,SOR,22.7932,-83.008598,N4,060A,27.0361,-80.3618,542.0115273479793,3685
CW,SOR,22.7932,-83.008598,CY,CBCY,19.73797,-79.758278,478.34315383747077,3353
CW,SOR,22.7932,-83.008598,9R,OBS16,18.39057,-81.81344,505.09964271312754,195
CW,SOR,22.7932,-83.008598,CW,CHIV,19.97648,-76.415131,750.9663196202162,2752
CW,SOR,22.7932,-83.008598,CW,CAIB,22.497055,-79.47097,364.52237260553346,2603
CW,SOR,22.7932,-83.008598,CW,GNEO,20.3274,-74.592934,912.2786651413535,179
CW,SOR,22.7932,-83.008598,JM,NMIA0,18.025,-76.02654,900.029318963625,188
CW,SOR,22.7932,-83.008598,JM,CVJB,18.226,-77.535,763.2842866909481,963
CW,SOR,22.7932,-83.008598,CW,CCCC,21.193399,-77.417297,603.2460062669207,3117
CW,SOR,22.7932,-83.008598,N4,257A,31.9746,-81.0261,1039.4503015167866,3553
8Q,P21,29.6944,-139.63128,8Q,P11,28.19732,-143.482162,409.9871928165709,433
8Q,P21,29.6944,-139.63128,8Q,P19,26.723123,-144.689908,595.5891977514408,432
8Q,P21,29.6944,-139.63128,8Q,P03,27.897,-141.755108,287.6942283089714,435
8Q,P21,29.6944,-139.63128,8Q,P09,26.612795,-142.356315,434.4593379169633,431
8Q,P21,29.6944,-139.63128,8Q,P18,25.762145,-143.392715,572.8359270417824,432
8Q,P21,29.6944,-139.63128,8Q,P17,25.826362,-141.048872,452.1444785146549,428
8Q,P21,29.6944,-139.63128,8Q,P15,27.844793,-139.753242,206.0104061134816,439
8Q,P21,29.6944,-139.63128,8Q,P22,26.902167,-138.673857,324.31913281347767,428
8Q,P21,29.6944,-139.63128,8Q,P12,29.909498,-142.683938,295.50961152174875,438
8Q,P21,29.6944,-139.63128,8Q,P13,29.966537,-141.146892,149.29624130538943,439
8Q,P21,29.6944,-139.63128,8Q,P20,29.158303,-137.94284,174.0488159476544,439
ZJ,BEBP,-73.032547,156.869019,XH,DR15,-79.492798,-179.919296,930.9755633910409,363
ZJ,BEBP,-73.032547,156.869019,XH,DR02,-77.824303,-178.424896,861.5267653714841,361
ZJ,BEBP,-73.032547,156.869019,XH,RS06,-79.283501,-171.620193,1065.3078218175488,363
ZJ,BEBP,-73.032547,156.869019,G,CCD,-75.1065,123.305,1034.7737389118313,266
ZJ,BEBP,-73.032547,156.869019,XH,DR16,-80.869499,178.430405,1011.6399601650083,372
ZJ,BEBP,-73.032547,156.869019,YT,DEVL,-81.4755,161.973,946.2285613556445,954
ZJ,BEBP,-73.032547,156.869019,ZJ,RKST,-74.201065,159.001755,146.11989746845185,955
ZJ,BEBP,-73.032547,156.869019,ZJ,DONT,-73.876846,165.12001,277.35319492807844,961
ZJ,BEBP,-73.032547,156.869019,XH,RS02,-78.492897,173.345795,750.3960546888012,372
GE,SNAA,-71.6707,-2.8379,YT,THRO,-79.127296,-28.317499,1075.9227882896082,291
YW,PJOR,16.984131,-25.19426,YW,PATM,14.86933,-24.42407,249.15715078097676,486
YW,PJOR,16.984131,-25.19426,YW,SALA,16.73283,-22.935659,241.96945703517721,563
YW,PJOR,16.984131,-25.19426,YW,MAIO,15.23057,-23.17725,290.5951597103584,492
XO,WD60,52.644867,-156.579823,XO,WD69,53.782065,-160.34289,280.6229621830437,412
XO,WD60,52.644867,-156.579823,XO,WD67,52.162563,-160.035832,240.48337555569182,418
XO,WD60,52.644867,-156.579823,XO,LA32,54.4982,-157.8522,222.53958166739497,402
XO,WD60,52.644867,-156.579823,XO,EP23,56.9071,-157.0201,474.777042211442,312
XO,WD60,52.644867,-156.579823,XO,WD58,53.906227,-155.035345,173.82445732678056,420
XO,WD60,52.644867,-156.579823,XO,WD49,54.399083,-151.89947,365.6455550783971,420
XO,WD60,52.644867,-156.579823,XO,EP16,59.1126,-156.8567,719.3857572212646,344
XO,WD60,52.644867,-156.579823,XO,WD54,56.331433,-149.066665,634.6255068230831,412
XO,WD60,52.644867,-156.579823,XO,LD42,55.549885,-154.671428,346.13005015285563,408
XO,WD60,52.644867,-156.579823,XO,KD02,57.8618,-152.6575,630.8559195968617,408
XO,WD60,52.644867,-156.579823,XO,WD72,56.257748,-151.81063,506.1609409549031,400
XO,WD60,52.644867,-156.579823,AT,SVW2,61.1082,-155.621704,942.8536225999072,171
XO,WD60,52.644867,-156.579823,XO,ET20,58.1304,-154.9716,618.3173550892764,392
XO,WD60,52.644867,-156.579823,AT,MID,59.427799,-146.338806,984.5048347004832,420
NB,OCBR,-4.58127,-38.392159,NB,PFBR,-6.12163,-38.270802,171.80656254159138,221
NB,OCBR,-4.58127,-38.392159,NB,AGBR,-8.42954,-35.936161,506.6561265839837,183
NB,OCBR,-4.58127,-38.392159,NB,SBBR,-3.74516,-40.371651,238.40247276849308,250
TW,VDOS,20.701,116.730598,RM,SZP,17.552,120.455002,525.0185732908167,637
TW,VDOS,20.701,116.730598,IC,QIZ,19.02928,109.84398,743.7113575202771,631
TW,VDOS,20.701,116.730598,TW,KMNB,24.4638,118.388199,451.6740997143599,641
TW,VDOS,20.701,116.730598,HK,HKPS,22.277599,114.141502,320.13453347646026,628
TW,VDOS,20.701,116.730598,CB,GZH,23.6525,113.652496,456.2134721958368,395
TW,VDOS,20.701,116.730598,JP,JMJ2,24.740801,125.327797,989.2487990763518,641
ZD,FM03,-13.7229,-75.889503,ZG,CP12,-15.2374,-69.531097,704.9296207940881,231
ZD,FM03,-13.7229,-75.889503,TO,PG01,-15.3626,-75.160202,198.50481589252308,465
ZD,FM03,-13.7229,-75.889503,II,NNA,-11.9875,-76.8422,218.8662385555821,559
ZD,FM03,-13.7229,-75.889503,ZD,FS07,-13.46172,-71.9198,430.0252570360581,184
ZD,FM03,-13.7229,-75.889503,ZD,FM06,-13.3499,-74.462502,159.74542074939984,544
ZD,FM03,-13.7229,-75.889503,ZG,CP13,-14.7893,-71.444702,493.4631289119843,235
ZD,FM03,-13.7229,-75.889503,TO,PG20,-14.6049,-73.997299,226.3544831080139,438
ZD,FM03,-13.7229,-75.889503,ZD,FN11,-10.8687,-75.082703,329.2522967484267,339
ZD,FM03,-13.7229,-75.889503,ZG,CP07,-16.8862,-70.373901,688.1396992009578,230
ZD,FM03,-13.7229,-75.889503,TO,PH20,-16.4125,-73.124496,421.38186517140224,354
ZD,FM03,-13.7229,-75.889503,ZD,FM09,-12.65027,-73.041481,330.5938676932175,166
ZD,FM03,-13.7229,-75.889503,TO,PE03,-17.1644,-71.789101,582.6742205841509,339
ZD,FM03,-13.7229,-75.889503,YS,PARW,-18.201099,-69.2677,865.3049058323436,106
ZD,FM03,-13.7229,-75.889503,ZG,CB34,-14.4346,-67.538803,904.0811566873316,235
XE,EC01,-4.72613,-131.48519,G,TAOE,-8.85493,-140.14819,1060.7915526452812,243
XE,EC01,-4.72613,-131.48519,XE,WW03,-6.01551,-135.112,426.3342618601447,315
XE,EC01,-4.72613,-131.48519,XE,WC02,-4.97259,-133.70537,247.51095043760333,318
XE,EC01,-4.72613,-131.48519,XE,EE04,-8.20435,-131.2551,387.59529705657843,320
XE,EC01,-4.72613,-131.48519,XE,CC07,-6.15879,-133.0464,235.03585366259483,320
XE,EC01,-4.72613,-131.48519,XE,EE02,-5.97635,-130.88959,153.86320332961918,320
XE,EC01,-4.72613,-131.48519,XE,WW01,-3.78521,-134.73696,375.4518772213811,251
KZ,CHKZ6,53.697498,70.600197,KZ,AB06,49.261101,59.969299,884.7893644379308,1100
KZ,CHKZ6,53.697498,70.600197,XW,KHA,44.208099,73.997299,1083.6123946494245,362
A7,LUBAN,-14.90583,13.44833,AF,RUDU,-17.909599,19.764799,751.8909760332652,332
A7,LUBAN,-14.90583,13.44833,BX,XAUDM,-18.53956,21.338223,932.1080637224339,110
A7,LUBAN,-14.90583,13.44833,AF,WIN,-22.5667,17.1,934.4580986901412,354
XE,ES31,29.506283,96.755737,YA,MC10,28.976101,103.870499,692.7166075881846,302
XE,ES31,29.506283,96.755737,XE,SP18,29.483082,94.414757,226.5810978328471,335
XE,ES31,29.506283,96.755737,YA,MC16,27.1824,103.633003,720.7714757627134,287
XE,ES31,29.506283,96.755737,YA,MC12,27.662901,102.208397,570.4180099666592,227
XE,ES31,29.506283,96.755737,YA,MC14,27.864599,99.735199,343.1907413544292,324
XE,ES31,29.506283,96.755737,YA,MC17,26.4706,101.743698,594.707782518542,290
XE,ES31,29.506283,96.755737,YA,MC21,25.4876,99.643303,529.8451317555163,207
XE,ES31,29.506283,96.755737,YA,MC08,28.995899,101.511803,464.8582789636488,323
XE,ES31,29.506283,96.755737,IC,LSA,29.70317,91.12757,544.5120516733671,414
XE,ES31,29.506283,96.755737,XE,ES28,29.720207,98.426933,163.29620295863847,266
XE,ES31,29.506283,96.755737,YA,MC05,29.9921,100.220703,338.82807353150343,324
XE,ES31,29.506283,96.755737,YA,MC02,30.3811,103.428902,650.1899732649753,286
XE,ES31,29.506283,96.755737,XE,ES03,30.752544,92.85878,399.5467359868998,219
XE,ES31,29.506283,96.755737,XE,ES19,30.813387,95.711105,176.66534046771545,349
XE,ES31,29.506283,96.755737,XE,ES18,31.301319,97.962425,230.71606555659025,339
XE,ES31,29.506283,96.755737,XE,ES11,31.906748,94.135582,366.02533546090734,429
S1,AUTAR,-42.9425,147.3551,OZ,ROBE,-37.1472,139.87424,905.2425248071257,419
S1,AUTAR,-42.9425,147.3551,OZ,MILD,-34.25915,142.05571,1069.164701649936,426
S1,AUTAR,-42.9425,147.3551,S1,AUHPC,-38.1068,142.3183,685.5466318413008,2473
S1,AUTAR,-42.9425,147.3551,OZ,BOGA,-35.547,143.57532,884.1598782939998,432
S1,AUTAR,-42.9425,147.3551,OZ,GRASY,-40.08652,144.01093,422.27604195775154,473
S1,AUTAR,-42.9425,147.3551,OZ,ROWM,-37.80614,144.29176,627.2075689317587,473
S1,AUTAR,-42.9425,147.3551,OZ,MARG,-41.99952,145.55162,181.30774625568105,473
S1,AUTAR,-42.9425,147.3551,S1,AUGRF,-34.2858,146.059,969.1106737443424,2291
S1,AUTAR,-42.9425,147.3551,OZ,TOT,-37.82313,146.40738,574.8688591898194,473
S1,AUTAR,-42.9425,147.3551,OZ,CURRY,-41.09589,146.95012,208.04070421936595,473
S1,AUTAR,-42.9425,147.3551,OZ,DTMM,-36.52813,147.46539,713.3085333129776,473
S1,AUTAR,-42.9425,147.3551,S1,AUUHS,-35.3589,150.4696,884.8110961994925,3313
S1,AUTAR,-42.9425,147.3551,M8,MOGAR,-36.6965,149.9761,729.5990928548662,495
S1,AUTAR,-42.9425,147.3551,S1,AUTKS,-33.7846,151.0254,1067.1087188638824,2544
IM,H01W2,-34.897079,114.134033,S1,AUKAL,-30.7637,121.4789,825.5638588629002,774
IM,H01W2,-34.897079,114.134033,S1,AUMAZ,-32.0069,116.0384,366.71534070965043,1009
IM,H01W2,-34.897079,114.134033,IM,I04H3,-34.607571,116.351547,205.13034936917848,1402
IM,H01W2,-34.897079,114.134033,S1,AUBUS,-33.6601,115.3828,179.115724593928,1008
IM,H01W2,-34.897079,114.134033,S1,AUALB,-34.9995,117.9046,343.8297478402475,1228
UO,LAIR,43.16148,-123.93143,NC,G005,38.592064,-123.319794,510.68780213770674,876
UO,LAIR,43.16148,-123.93143,X4,LR13,46.9506,-122.9639,428.1210323773431,195
UO,LAIR,43.16148,-123.93143,PQ,LHLYB,48.536332,-123.729633,597.8608117216174,490
UO,LAIR,43.16148,-123.93143,PB,B934,39.844501,-123.691399,369.3724937797964,3249
UO,LAIR,43.16148,-123.93143,NV,BACME,48.314654,-126.058199,596.2400730918583,2190
UO,LAIR,43.16148,-123.93143,UO,RSBO,44.043361,-122.267036,166.05739399688034,2777
UO,LAIR,43.16148,-123.93143,UO,TOMA,42.44142,-122.10751,168.972641691336,172
UO,LAIR,43.16148,-123.93143,NN,RUB,39.051701,-120.1549,555.6959507983945,1321
UO,LAIR,43.16148,-123.93143,RE,BRBY3,34.582365,-119.980601,1013.0892154479908,1316
UO,LAIR,43.16148,-123.93143,NN,SLVR,37.7414,-117.6143,805.0737064601182,444
UO,LAIR,43.16148,-123.93143,NN,DIX,39.8021,-118.083,613.659753055008,1453
UO,LAIR,43.16148,-123.93143,IE,BCYI,44.310799,-113.405197,854.6839708972656,2779
UO,LAIR,43.16148,-123.93143,US,HAWA,46.3925,-119.5327,499.4704265865138,2739
UO,LAIR,43.16148,-123.93143,XP,TWRS,45.103471,-114.849947,755.7816929999536,169
UO,LAIR,43.16148,-123.93143,CC,YOCR,45.379178,-121.743539,301.89510150432795,1808
UO,LAIR,43.16148,-123.93143,X7,WA33,46.507801,-117.348701,638.3081521938142,536
UO,LAIR,43.16148,-123.93143,MB,HRY,46.711285,-111.831786,1029.5883499396762,3250
X5,CTSN,62.851799,-82.484642,X5,SHMN,64.576668,-84.114517,207.89611685448634,542
X5,CTSN,62.851799,-82.484642,X5,NOTN,63.293659,-78.135452,224.40270337496597,1033
X5,CTSN,62.851799,-82.484642,X5,MARN,71.326279,-79.373581,951.5836701786178,284
X5,CTSN,62.851799,-82.484642,X5,CHIN,62.636665,-74.236,420.43921569841217,319
X5,CTSN,62.851799,-82.484642,X5,MNGN,64.663498,-72.434334,532.9035502125301,995
X5,CTSN,62.851799,-82.484642,X5,KIMN,62.850731,-69.879456,638.5468331664886,337
X5,CTSN,62.851799,-82.484642,X5,PNGN,66.143471,-65.711548,878.9424759954506,663
5A,KIMBE,-5.53671,150.126236,5A,LASU,-4.303918,153.108185,357.66150942490907,492
5A,KIMBE,-5.53671,150.126236,5A,LIHIR,-3.05528,152.611496,389.95040887410113,460
5A,KIMBE,-5.53671,150.126236,5A,KAVI,-2.56941,150.804428,338.4134548994573,480
5A,KIMBE,-5.53671,150.126236,5A,ARAWA,-6.22292,155.563797,606.2638247969941,354
G,PPTF,-17.5896,-149.56525,MH,P0012,-15.005483,-154.98335,645.6435705999163,223
G,PPTF,-17.5896,-149.56525,MH,P0024,-24.272183,-145.46665,856.179499446323,178
G,PPTF,-17.5896,-149.56525,MH,P0013,-11.499367,-144.00305,903.6512679716396,94
VU,RTV,-17.7882,168.430603,G,SANVU,-15.447148,167.203231,291.3122483269136,330
ZD,G01,-4.4516,-106.260498,ZD,D03,-4.0416,-104.491798,201.3592600446465,158
ZD,G01,-4.4516,-106.260498,ZD,Q10,-3.7113,-102.714302,401.83828262416404,153
YC,SBA8,4.43208,118.095222,YC,SBF4,6.37312,117.620827,222.13064467675562,637
YC,SBA8,4.43208,118.095222,YC,SBE1,6.20282,115.596382,339.56544420728613,658
YC,SBA8,4.43208,118.095222,YC,SBA2,4.43506,115.745598,260.4849246440578,659
YC,SBA8,4.43208,118.095222,MY,KSM,1.4733,110.308296,925.0996536737749,636
YC,SBA8,4.43208,118.095222,MY,SBM,2.4529,112.213997,688.8503674887747,600
YC,SBA8,4.43208,118.095222,YC,SBC5,5.28637,116.88076,164.70833290521844,665
YF,MARJ,32.522598,20.8776,MN,WDD,35.8373,14.5242,690.7149573756012,306
YF,MARJ,32.522598,20.8776,GE,SKD,35.411999,23.927999,426.9832762985829,304
YF,MARJ,32.522598,20.8776,GE,APE,37.068901,25.5306,660.1614072694715,195
TO,CARR,17.2064,-99.510902,XF,MA36,19.3594,-104.893204,616.5830546581033,391
TO,CARR,17.2064,-99.510902,XF,MA40,20.219801,-103.942001,574.4367987172104,380
TO,CARR,17.2064,-99.510902,XF,MA28,20.1786,-102.597,463.5240772520406,391
TO,CARR,17.2064,-99.510902,TO,MULU,19.4368,-99.129601,251.25378261368147,402
XD,PSP03,-89.929001,144.360992,YT,SURP,-84.7199,-171.2017,581.5103605543754,891
XD,PSP03,-89.929001,144.360992,YT,SIPL,-81.6405,-148.9553,926.4386497983485,770
XD,PSP03,-89.929001,144.360992,YT,FALL,-85.3066,-143.6284,519.4989182138023,193
XD,PSP03,-89.929001,144.360992,YT,ST01,-83.228,-98.7418,756.6172008972383,182
XD,PSP03,-89.929001,144.360992,YT,ST04,-80.7152,-116.5792,1033.6963717425851,191
XD,PSP03,-89.929001,144.360992,YT,WNDY,-82.3695,-119.4135,849.3662255131167,187
XD,PSP03,-89.929001,144.360992,YT,ST02,-82.069,-109.1247,884.1644904165083,193
XD,PSP03,-89.929001,144.360992,YT,PECA,-85.6124,-68.5525,494.5256740699868,491
XD,PSP03,-89.929001,144.360992,YT,DUFK,-82.8619,-53.2006,801.2519153331723,915
XD,PSP03,-89.929001,144.360992,ZM,GM04,-82.999702,61.1124,777.5099092432138,432
XD,PSP03,-89.929001,144.360992,ZM,N190,-80.327499,69.431,1073.5087095554945,345
XD,PSP03,-89.929001,144.360992,ZM,P061,-84.499603,77.223801,608.5931187974579,877
XD,PSP03,-89.929001,144.360992,ZM,P080,-82.805397,77.363998,796.9523143396932,600
XD,PSP03,-89.929001,144.360992,ZM,N173,-81.112198,77.473602,985.2074017958664,470
XD,PSP03,-89.929001,144.360992,ZM,GM01,-83.985802,104.729103,662.6880922737749,639
XD,PSP03,-89.929001,144.360992,ZM,GM03,-80.216904,85.943901,1083.718083801056,344
XD,PSP03,-89.929001,144.360992,ZM,N156,-81.6726,86.504501,921.7896475540658,669
XD,PSP03,-89.929001,144.360992,ZM,N140,-82.008598,96.769203,883.2994188991887,899
XD,PSP03,-89.929001,144.360992,YT,MILR,-83.3063,156.2517,736.5829591172414,784
XD,PSP03,-89.929001,144.360992,YT,DEVL,-81.4755,161.973,940.3607813824627,477
G,FOMA,-24.97565,46.978877,XV,BITY,-20.060801,47.000099,546.5113722780223,237
G,FOMA,-24.97565,46.978877,XV,MAJA,-15.7323,46.4263,1029.4232347361378,369
G,FOMA,-24.97565,46.978877,XV,VINA,-18.176901,45.224701,777.4069113319471,224
G,FOMA,-24.97565,46.978877,XV,SOLA,-15.8636,48.826302,1031.2886611522783,92
G,FOMA,-24.97565,46.978877,XV,MMBE,-21.750099,43.372101,513.9357877972795,366
G,FOMA,-24.97565,46.978877,XV,ZOBE,-18.1369,47.228901,760.8740655204215,236
G,FOMA,-24.97565,46.978877,XV,ANLA,-17.7062,49.4599,848.110284241212,364
G,FOMA,-24.97565,46.978877,XV,VATO,-19.3314,48.982399,660.6208744949071,140
G,FOMA,-24.97565,46.978877,AF,SKRH,-22.827,44.733002,330.45295536609984,1710
G,FOMA,-24.97565,46.978877,XV,MAHA,-23.1714,47.689899,213.21334655937733,355
G,FOMA,-24.97565,46.978877,XV,AMPY,-24.7033,44.743599,227.57902341679412,238
G,FOMA,-24.97565,46.978877,XV,BAND,-20.3428,45.596401,534.3096099763561,248
ZQ,103,36.419701,117.088501,IC,XAN,34.03107,108.92321,787.4869638380098,428
ZQ,103,36.419701,117.088501,ZQ,159,38.216702,117.391502,201.60580245218597,392
ZQ,103,36.419701,117.088501,ZQ,184,39.180099,115.048599,355.4125190414823,332
ZQ,103,36.419701,117.088501,XG,MJPU,40.666698,115.683701,487.77267958730636,104
ZQ,103,36.419701,117.088501,IC,SSE,31.09455,121.18863,702.875796255317,420
ZQ,103,36.419701,117.088501,IU,INCN,37.4776,126.6239,855.0997933226145,361
1E,WHI,83.088333,-74.146667,1E,CNF,79.65667,-80.778328,396.67304753971825,365
1E,WHI,83.088333,-74.146667,1E,TQF,81.41333,-76.845001,190.5446887920502,347
1E,WHI,83.088333,-74.146667,DK,NEEM,77.444702,-51.073799,751.0126313473238,231
1E,WHI,83.088333,-74.146667,DK,KULLO,74.580498,-57.2201,1003.9606088070155,367
1E,WHI,83.088333,-74.146667,DK,NOR,81.604718,-16.66103,829.3562057548128,360
IU,YAK,62.031,129.6805,IU,TIXI,71.6341,128.8667,1068.386572376351,1853
7B,SD05,-29.001301,133.585098,7B,SD03,-27.0515,125.185699,852.2479509295498,98
7B,SD05,-29.001301,133.585098,7B,SD08,-30.7208,130.410904,360.87603507218046,94
X6,NS10,-27.051001,-67.688004,ZL,BARR,-31.6495,-69.415901,538.0293949559305,610
X6,NS10,-27.051001,-67.688004,GT,CPUP,-26.33064,-57.33087,1031.7637779179502,591
X6,NS10,-27.051001,-67.688004,ZL,NOQE,-31.1994,-66.747002,470.2428948235886,610
X6,NS10,-27.051001,-67.688004,ZL,CHUM,-28.8195,-66.2481,242.23254996155626,163
X6,NS10,-27.051001,-67.688004,ZL,COLO,-29.935699,-67.109596,325.70471614374355,418
X6,NS10,-27.051001,-67.688004,XH,ESP03,-29.7428,-64.014297,467.61503233538645,391
PO,NWRL,53.5253,-60.1424,N4,E62A,46.6201,-69.5227,1016.9804188680314,183
PO,NWRL,53.5253,-60.1424,C8,FORQ,48.7542,-69.1135,819.4044643965425,163
PO,NWRL,53.5253,-60.1424,N4,G65A,45.2002,-67.5632,1069.0755383385692,201
PO,NWRL,53.5253,-60.1424,C8,PCAQ,49.7311,-62.9416,463.9458199997192,201
PO,NWRL,53.5253,-60.1424,PO,NANL,56.5371,-61.6884,349.066113842643,191
2A,46,-14.85,-118.3703,2A,30,-14.3692,-116.1567,244.10756325833862,248
2A,46,-14.85,-118.3703,2A,44,-16.002001,-115.2491,358.2345642735809,248
2A,46,-14.85,-118.3703,2A,32,-12.9996,-115.8554,340.58671656489577,245
2A,46,-14.85,-118.3703,2A,34,-11.7336,-117.275101,366.23005580131644,246
2A,46,-14.85,-118.3703,2A,48,-13.1701,-117.201202,225.38989064779383,248
2A,46,-14.85,-118.3703,2A,39,-12.37,-114.524902,498.71762991930825,99
BL,STMB,-2.7515,-54.957199,BL,CRJB,-6.1702,-50.154598,654.1253056683889,109
CM,FLO2,1.582667,-75.652667,CM,SJC,9.896667,-75.1795,925.9542414080622,170
CM,FLO2,1.582667,-75.652667,CM,TUM,1.823667,-78.726667,342.7117100122428,170
CM,FLO2,1.582667,-75.652667,CM,RUS,5.8925,-73.083167,557.5941644651463,170
CM,FLO2,1.582667,-75.652667,EC,TULM,0.7161,-77.786903,256.08644070757373,169
S1,AUNHS,-12.1874,136.7832,S1,AUDHS,-12.44,130.833,647.0079799584054,1545
S1,AUNHS,-12.1874,136.7832,S1,AUKAT,-14.4624,132.2829,548.6897707407717,1105
S1,AUNHS,-12.1874,136.7832,IM,I07H8,-19.943291,134.322906,901.5213401416987,649
S1,AUNHS,-12.1874,136.7832,2O,BTL04,-15.84238,133.93432,509.50930039964004,808
S1,AUNHS,-12.1874,136.7832,S1,AUCSH,-16.9159,145.7682,1100.3884457104266,1418
GB,LEWI,58.1445,-6.869,GB,JSA,49.18783,-2.17167,1042.280786617914,686
GB,LEWI,58.1445,-6.869,DK,MUD,56.455,9.1733,979.3661499061225,663
GB,LEWI,58.1445,-6.869,GB,HMNX,50.86733,0.33633,932.1940160615891,688
GB,LEWI,58.1445,-6.869,GB,GDLE,54.42183,-0.81567,557.2060083800442,725
GB,LEWI,58.1445,-6.869,GB,CCA1,50.18667,-5.22767,891.229252507295,729
GB,LEWI,58.1445,-6.869,GB,DRUM,56.91267,-2.4865,295.23695437228724,730
GB,LEWI,58.1445,-6.869,GB,LAWE,56.26,-5.399,227.47153376146815,722
GB,LEWI,58.1445,-6.869,GB,LRW,60.136,-1.17783,392.73570334708353,730
GB,LEWI,58.1445,-6.869,GB,WACR,52.72433,0.62833,765.1894255521562,682
GB,LEWI,58.1445,-6.869,GB,GAL1,54.86633,-4.71133,387.7676764368932,695
GB,LEWI,58.1445,-6.869,EI,IDGL,55.073,-7.51,343.77675877688273,632
GB,LEWI,58.1445,-6.869,EI,DSB,53.24519,-6.37619,545.6499274073924,684
IU,KIEV,50.7012,29.2242,MN,VTS,42.618,23.235,1007.5540177140546,1229
IU,KIEV,50.7012,29.2242,GE,PSZ,47.918201,19.8934,743.1710667632094,1394
IU,KIEV,50.7012,29.2242,GE,RUE,52.475899,13.78,1082.876592875286,898
IU,KIEV,50.7012,29.2242,GE,MLR,45.491199,25.945601,628.253439978963,2096
IU,KIEV,50.7012,29.2242,GE,TRTE,58.378601,26.720501,868.6757645288659,1887
IU,KIEV,50.7012,29.2242,GE,PUL,59.766998,30.316999,1010.4147411435933,1127
IU,KIEV,50.7012,29.2242,GE,MHV,54.959499,37.766399,743.1082888330365,2056
ON,RIB01,-19.314217,-40.394363,ON,PET01,-24.290108,-47.275345,900.1409130297486,2475
ON,RIB01,-19.314217,-40.394363,BL,RCLB,-22.4191,-47.530998,817.7716661183757,2605
ON,RIB01,-19.314217,-40.394363,ON,VAS01,-22.280081,-43.442623,457.30778847317515,2313
ON,RIB01,-19.314217,-40.394363,ON,ALF01,-20.616865,-40.725212,148.9177720169808,2481
ON,RIB01,-19.314217,-40.394363,ON,NAN01,-17.844168,-40.125668,165.8972154515976,1478
ON,RIB01,-19.314217,-40.394363,ON,ABR01,-17.964609,-38.695862,233.5485960862344,1349
ON,RIB01,-19.314217,-40.394363,ON,ANA01,-14.531001,-40.74522,533.1771316153672,437
ON,RIB01,-19.314217,-40.394363,ON,GDU01,-13.72,-39.575279,628.1421328965096,1893
ON,RIB01,-19.314217,-40.394363,BL,PMNB,-18.540001,-46.439999,641.6617426601777,2456
YP,NEA9,47.6717,127.988297,YP,NE61,44.849098,115.991798,973.0006864545662,578
YP,NEA9,47.6717,127.988297,YP,NE81,46.069698,116.634697,880.4119726385087,691
YP,NEA9,47.6717,127.988297,YP,NE83,46.2132,118.801102,715.5965942361369,691
YP,NEA9,47.6717,127.988297,YP,NE32,42.670799,117.070099,1019.2053886546406,492
